,day,time,temp,energy,day_time,year,month,dd,dw,dy,hh,date_id,holiday,op_mode,stagione
42512,07-11-2022,08:00:00,10.02,340.5,2022-11-07 08:00:00,2022,11,7,1,311,8,20221107,False,1,inv2223
42513,07-11-2022,09:00:00,14.57,394.0,2022-11-07 09:00:00,2022,11,7,1,311,9,20221107,False,1,inv2223
42515,07-11-2022,11:00:00,16.81,400.5,2022-11-07 11:00:00,2022,11,7,1,311,11,20221107,False,1,inv2223
42520,07-11-2022,16:00:00,14.16,482.0,2022-11-07 16:00:00,2022,11,7,1,311,16,20221107,False,1,inv2223
42536,08-11-2022,08:00:00,6.93,838.0,2022-11-08 08:00:00,2022,11,8,2,312,8,20221108,False,1,inv2223
42537,08-11-2022,09:00:00,13.86,691.5,2022-11-08 09:00:00,2022,11,8,2,312,9,20221108,False,1,inv2223
42538,08-11-2022,10:00:00,15.83,287.5,2022-11-08 10:00:00,2022,11,8,2,312,10,20221108,False,1,inv2223
42539,08-11-2022,11:00:00,16.47,230.0,2022-11-08 11:00:00,2022,11,8,2,312,11,20221108,False,1,inv2223
42540,08-11-2022,12:00:00,16.55,228.5,2022-11-08 12:00:00,2022,11,8,2,312,12,20221108,False,1,inv2223
42541,08-11-2022,13:00:00,16.27,233.5,2022-11-08 13:00:00,2022,11,8,2,312,13,20221108,False,1,inv2223
42542,08-11-2022,14:00:00,15.86,242.0,2022-11-08 14:00:00,2022,11,8,2,312,14,20221108,False,1,inv2223
42543,08-11-2022,15:00:00,14.59,519.5,2022-11-08 15:00:00,2022,11,8,2,312,15,20221108,False,1,inv2223
42544,08-11-2022,16:00:00,13.24,438.5,2022-11-08 16:00:00,2022,11,8,2,312,16,20221108,False,1,inv2223
42545,08-11-2022,17:00:00,11.54,296.0,2022-11-08 17:00:00,2022,11,8,2,312,17,20221108,False,1,inv2223
42560,09-11-2022,08:00:00,14.43,498.0,2022-11-09 08:00:00,2022,11,9,3,313,8,20221109,False,1,inv2223
42561,09-11-2022,09:00:00,14.85,446.5,2022-11-09 09:00:00,2022,11,9,3,313,9,20221109,False,1,inv2223
42562,09-11-2022,10:00:00,14.67,259.5,2022-11-09 10:00:00,2022,11,9,3,313,10,20221109,False,1,inv2223
42563,09-11-2022,11:00:00,14.12,215.0,2022-11-09 11:00:00,2022,11,9,3,313,11,20221109,False,1,inv2223
42564,09-11-2022,12:00:00,14.12,216.5,2022-11-09 12:00:00,2022,11,9,3,313,12,20221109,False,1,inv2223
42565,09-11-2022,13:00:00,14.4,211.5,2022-11-09 13:00:00,2022,11,9,3,313,13,20221109,False,1,inv2223
42566,09-11-2022,14:00:00,14.27,278.0,2022-11-09 14:00:00,2022,11,9,3,313,14,20221109,False,1,inv2223
42567,09-11-2022,15:00:00,14.16,540.5,2022-11-09 15:00:00,2022,11,9,3,313,15,20221109,False,1,inv2223
42568,09-11-2022,16:00:00,13.58,422.5,2022-11-09 16:00:00,2022,11,9,3,313,16,20221109,False,1,inv2223
42569,09-11-2022,17:00:00,13.18,254.0,2022-11-09 17:00:00,2022,11,9,3,313,17,20221109,False,1,inv2223
42584,10-11-2022,08:00:00,14.1,452.0,2022-11-10 08:00:00,2022,11,10,4,314,8,20221110,False,1,inv2223
42585,10-11-2022,09:00:00,13.52,418.5,2022-11-10 09:00:00,2022,11,10,4,314,9,20221110,False,1,inv2223
42586,10-11-2022,10:00:00,13.5,263.5,2022-11-10 10:00:00,2022,11,10,4,314,10,20221110,False,1,inv2223
42587,10-11-2022,11:00:00,13.05,249.5,2022-11-10 11:00:00,2022,11,10,4,314,11,20221110,False,1,inv2223
42588,10-11-2022,12:00:00,12.07,264.0,2022-11-10 12:00:00,2022,11,10,4,314,12,20221110,False,1,inv2223
42589,10-11-2022,13:00:00,12.17,246.5,2022-11-10 13:00:00,2022,11,10,4,314,13,20221110,False,1,inv2223
42590,10-11-2022,14:00:00,12.48,242.0,2022-11-10 14:00:00,2022,11,10,4,314,14,20221110,False,1,inv2223
42591,10-11-2022,15:00:00,13.07,550.0,2022-11-10 15:00:00,2022,11,10,4,314,15,20221110,False,1,inv2223
42592,10-11-2022,16:00:00,13.19,459.5,2022-11-10 16:00:00,2022,11,10,4,314,16,20221110,False,1,inv2223
42593,10-11-2022,17:00:00,13.1,260.5,2022-11-10 17:00:00,2022,11,10,4,314,17,20221110,False,1,inv2223
42608,11-11-2022,08:00:00,11.03,484.0,2022-11-11 08:00:00,2022,11,11,5,315,8,20221111,False,1,inv2223
42609,11-11-2022,09:00:00,12.81,446.5,2022-11-11 09:00:00,2022,11,11,5,315,9,20221111,False,1,inv2223
42610,11-11-2022,10:00:00,14.69,263.5,2022-11-11 10:00:00,2022,11,11,5,315,10,20221111,False,1,inv2223
42611,11-11-2022,11:00:00,15.28,239.5,2022-11-11 11:00:00,2022,11,11,5,315,11,20221111,False,1,inv2223
42612,11-11-2022,12:00:00,15.95,205.0,2022-11-11 12:00:00,2022,11,11,5,315,12,20221111,False,1,inv2223
42613,11-11-2022,13:00:00,16.83,194.0,2022-11-11 13:00:00,2022,11,11,5,315,13,20221111,False,1,inv2223
42614,11-11-2022,14:00:00,15.87,203.0,2022-11-11 14:00:00,2022,11,11,5,315,14,20221111,False,1,inv2223
42615,11-11-2022,15:00:00,14.49,527.5,2022-11-11 15:00:00,2022,11,11,5,315,15,20221111,False,1,inv2223
42616,11-11-2022,16:00:00,12.23,439.0,2022-11-11 16:00:00,2022,11,11,5,315,16,20221111,False,1,inv2223
42617,11-11-2022,17:00:00,11.05,303.5,2022-11-11 17:00:00,2022,11,11,5,315,17,20221111,False,1,inv2223
42680,14-11-2022,08:00:00,10.68,630.5,2022-11-14 08:00:00,2022,11,14,1,318,8,20221114,False,1,inv2223
42681,14-11-2022,09:00:00,11.27,577.5,2022-11-14 09:00:00,2022,11,14,1,318,9,20221114,False,1,inv2223
42682,14-11-2022,10:00:00,11.59,371.0,2022-11-14 10:00:00,2022,11,14,1,318,10,20221114,False,1,inv2223
42683,14-11-2022,11:00:00,12.62,291.0,2022-11-14 11:00:00,2022,11,14,1,318,11,20221114,False,1,inv2223
42684,14-11-2022,12:00:00,12.5,274.5,2022-11-14 12:00:00,2022,11,14,1,318,12,20221114,False,1,inv2223
42685,14-11-2022,13:00:00,11.51,341.0,2022-11-14 13:00:00,2022,11,14,1,318,13,20221114,False,1,inv2223
42686,14-11-2022,14:00:00,10.62,306.5,2022-11-14 14:00:00,2022,11,14,1,318,14,20221114,False,1,inv2223
42687,14-11-2022,15:00:00,10.03,616.0,2022-11-14 15:00:00,2022,11,14,1,318,15,20221114,False,1,inv2223
42688,14-11-2022,16:00:00,9.79,583.5,2022-11-14 16:00:00,2022,11,14,1,318,16,20221114,False,1,inv2223
42689,14-11-2022,17:00:00,9.77,525.5,2022-11-14 17:00:00,2022,11,14,1,318,17,20221114,False,1,inv2223
42704,15-11-2022,08:00:00,7.84,623.0,2022-11-15 08:00:00,2022,11,15,2,319,8,20221115,False,1,inv2223
42705,15-11-2022,09:00:00,10.4,570.5,2022-11-15 09:00:00,2022,11,15,2,319,9,20221115,False,1,inv2223
42706,15-11-2022,10:00:00,12.04,358.0,2022-11-15 10:00:00,2022,11,15,2,319,10,20221115,False,1,inv2223
42707,15-11-2022,11:00:00,12.79,370.0,2022-11-15 11:00:00,2022,11,15,2,319,11,20221115,False,1,inv2223
42708,15-11-2022,12:00:00,13.18,282.0,2022-11-15 12:00:00,2022,11,15,2,319,12,20221115,False,1,inv2223
42709,15-11-2022,13:00:00,12.95,322.5,2022-11-15 13:00:00,2022,11,15,2,319,13,20221115,False,1,inv2223
42710,15-11-2022,14:00:00,11.94,441.5,2022-11-15 14:00:00,2022,11,15,2,319,14,20221115,False,1,inv2223
42711,15-11-2022,15:00:00,11.46,476.5,2022-11-15 15:00:00,2022,11,15,2,319,15,20221115,False,1,inv2223
42712,15-11-2022,16:00:00,10.66,463.0,2022-11-15 16:00:00,2022,11,15,2,319,16,20221115,False,1,inv2223
42713,15-11-2022,17:00:00,10.13,456.0,2022-11-15 17:00:00,2022,11,15,2,319,17,20221115,False,1,inv2223
42728,16-11-2022,08:00:00,12.45,466.0,2022-11-16 08:00:00,2022,11,16,3,320,8,20221116,False,1,inv2223
42729,16-11-2022,09:00:00,12.78,446.0,2022-11-16 09:00:00,2022,11,16,3,320,9,20221116,False,1,inv2223
42730,16-11-2022,10:00:00,13.27,438.0,2022-11-16 10:00:00,2022,11,16,3,320,10,20221116,False,1,inv2223
42731,16-11-2022,11:00:00,13.95,392.0,2022-11-16 11:00:00,2022,11,16,3,320,11,20221116,False,1,inv2223
42732,16-11-2022,12:00:00,14.05,406.0,2022-11-16 12:00:00,2022,11,16,3,320,12,20221116,False,1,inv2223
42733,16-11-2022,13:00:00,13.57,339.5,2022-11-16 13:00:00,2022,11,16,3,320,13,20221116,False,1,inv2223
42734,16-11-2022,14:00:00,13.22,433.0,2022-11-16 14:00:00,2022,11,16,3,320,14,20221116,False,1,inv2223
42735,16-11-2022,15:00:00,12.93,436.5,2022-11-16 15:00:00,2022,11,16,3,320,15,20221116,False,1,inv2223
42736,16-11-2022,16:00:00,12.61,447.5,2022-11-16 16:00:00,2022,11,16,3,320,16,20221116,False,1,inv2223
42737,16-11-2022,17:00:00,12.35,395.0,2022-11-16 17:00:00,2022,11,16,3,320,17,20221116,False,1,inv2223
42752,17-11-2022,08:00:00,9.88,470.0,2022-11-17 08:00:00,2022,11,17,4,321,8,20221117,False,1,inv2223
42753,17-11-2022,09:00:00,10.77,466.5,2022-11-17 09:00:00,2022,11,17,4,321,9,20221117,False,1,inv2223
42754,17-11-2022,10:00:00,11.46,471.5,2022-11-17 10:00:00,2022,11,17,4,321,10,20221117,False,1,inv2223
42755,17-11-2022,11:00:00,11.51,437.5,2022-11-17 11:00:00,2022,11,17,4,321,11,20221117,False,1,inv2223
42756,17-11-2022,12:00:00,11.83,338.5,2022-11-17 12:00:00,2022,11,17,4,321,12,20221117,False,1,inv2223
42757,17-11-2022,13:00:00,12.11,287.0,2022-11-17 13:00:00,2022,11,17,4,321,13,20221117,False,1,inv2223
42758,17-11-2022,14:00:00,11.76,369.5,2022-11-17 14:00:00,2022,11,17,4,321,14,20221117,False,1,inv2223
42759,17-11-2022,15:00:00,11.98,461.5,2022-11-17 15:00:00,2022,11,17,4,321,15,20221117,False,1,inv2223
42760,17-11-2022,16:00:00,11.45,475.5,2022-11-17 16:00:00,2022,11,17,4,321,16,20221117,False,1,inv2223
42761,17-11-2022,17:00:00,11.36,414.0,2022-11-17 17:00:00,2022,11,17,4,321,17,20221117,False,1,inv2223
42776,18-11-2022,08:00:00,12.28,470.0,2022-11-18 08:00:00,2022,11,18,5,322,8,20221118,False,1,inv2223
42777,18-11-2022,09:00:00,13.32,458.5,2022-11-18 09:00:00,2022,11,18,5,322,9,20221118,False,1,inv2223
42778,18-11-2022,10:00:00,13.11,447.0,2022-11-18 10:00:00,2022,11,18,5,322,10,20221118,False,1,inv2223
42779,18-11-2022,11:00:00,12.83,331.5,2022-11-18 11:00:00,2022,11,18,5,322,11,20221118,False,1,inv2223
42780,18-11-2022,12:00:00,12.08,220.5,2022-11-18 12:00:00,2022,11,18,5,322,12,20221118,False,1,inv2223
42781,18-11-2022,13:00:00,11.62,200.5,2022-11-18 13:00:00,2022,11,18,5,322,13,20221118,False,1,inv2223
42782,18-11-2022,14:00:00,10.65,324.0,2022-11-18 14:00:00,2022,11,18,5,322,14,20221118,False,1,inv2223
42783,18-11-2022,15:00:00,10.48,393.0,2022-11-18 15:00:00,2022,11,18,5,322,15,20221118,False,1,inv2223
42784,18-11-2022,16:00:00,9.82,419.5,2022-11-18 16:00:00,2022,11,18,5,322,16,20221118,False,1,inv2223
42785,18-11-2022,17:00:00,8.26,401.0,2022-11-18 17:00:00,2022,11,18,5,322,17,20221118,False,1,inv2223
42848,21-11-2022,08:00:00,3.26,699.0,2022-11-21 08:00:00,2022,11,21,1,325,8,20221121,False,1,inv2223
42849,21-11-2022,09:00:00,8.8,566.0,2022-11-21 09:00:00,2022,11,21,1,325,9,20221121,False,1,inv2223
42850,21-11-2022,10:00:00,11.53,558.0,2022-11-21 10:00:00,2022,11,21,1,325,10,20221121,False,1,inv2223
42851,21-11-2022,11:00:00,12.65,438.5,2022-11-21 11:00:00,2022,11,21,1,325,11,20221121,False,1,inv2223
42852,21-11-2022,12:00:00,11.52,353.0,2022-11-21 12:00:00,2022,11,21,1,325,12,20221121,False,1,inv2223
42853,21-11-2022,13:00:00,12.58,313.0,2022-11-21 13:00:00,2022,11,21,1,325,13,20221121,False,1,inv2223
42854,21-11-2022,14:00:00,13.55,392.0,2022-11-21 14:00:00,2022,11,21,1,325,14,20221121,False,1,inv2223
42855,21-11-2022,15:00:00,11.94,442.5,2022-11-21 15:00:00,2022,11,21,1,325,15,20221121,False,1,inv2223
42856,21-11-2022,16:00:00,7.52,652.0,2022-11-21 16:00:00,2022,11,21,1,325,16,20221121,False,1,inv2223
42857,21-11-2022,17:00:00,6.05,505.5,2022-11-21 17:00:00,2022,11,21,1,325,17,20221121,False,1,inv2223
42872,22-11-2022,08:00:00,6.54,714.5,2022-11-22 08:00:00,2022,11,22,2,326,8,20221122,False,1,inv2223
42873,22-11-2022,09:00:00,6.27,655.0,2022-11-22 09:00:00,2022,11,22,2,326,9,20221122,False,1,inv2223
42874,22-11-2022,10:00:00,5.86,647.0,2022-11-22 10:00:00,2022,11,22,2,326,10,20221122,False,1,inv2223
42875,22-11-2022,11:00:00,6.77,571.0,2022-11-22 11:00:00,2022,11,22,2,326,11,20221122,False,1,inv2223
42876,22-11-2022,12:00:00,4.87,374.5,2022-11-22 12:00:00,2022,11,22,2,326,12,20221122,False,1,inv2223
42877,22-11-2022,13:00:00,3.74,460.5,2022-11-22 13:00:00,2022,11,22,2,326,13,20221122,False,1,inv2223
42878,22-11-2022,14:00:00,4.51,634.5,2022-11-22 14:00:00,2022,11,22,2,326,14,20221122,False,1,inv2223
42879,22-11-2022,15:00:00,4.58,589.5,2022-11-22 15:00:00,2022,11,22,2,326,15,20221122,False,1,inv2223
42880,22-11-2022,16:00:00,4.14,576.0,2022-11-22 16:00:00,2022,11,22,2,326,16,20221122,False,1,inv2223
42881,22-11-2022,17:00:00,3.69,515.0,2022-11-22 17:00:00,2022,11,22,2,326,17,20221122,False,1,inv2223
42896,23-11-2022,08:00:00,5.73,454.5,2022-11-23 08:00:00,2022,11,23,3,327,8,20221123,False,1,inv2223
42897,23-11-2022,09:00:00,6.58,493.0,2022-11-23 09:00:00,2022,11,23,3,327,9,20221123,False,1,inv2223
42898,23-11-2022,10:00:00,7.24,682.5,2022-11-23 10:00:00,2022,11,23,3,327,10,20221123,False,1,inv2223
42899,23-11-2022,11:00:00,7.39,623.0,2022-11-23 11:00:00,2022,11,23,3,327,11,20221123,False,1,inv2223
