,inv1819,inv1920,inv2021,inv2122,inv2223,inv2324,week
0,15.26,9.98,6.94,6.11,13.52,,1
1,15.64,10.92,6.63,6.64,11.12,,1
2,14.69,9.93,8.14,6.82,10.3,,1
3,13.87,9.21,6.74,6.47,9.29,,1
4,14.45,10.09,4.63,6.4,8.86,,1
5,15.02,10.8,3.24,5.99,9.14,,1
6,15.67,11.45,2.31,6.34,8.91,,1
7,15.83,12.71,2.22,6.54,9.65,,1
8,15.86,14.33,5.1,7.91,11.73,,1
9,15.91,14.98,11.48,9.82,14.4,,1
10,16.3,16.17,14.56,12.08,18.91,,1
11,17.89,15.85,15.86,13.93,20.14,,1
12,18.14,16.26,15.24,15.09,20.7,,1
13,18.75,16.74,15.04,15.75,21.68,,1
14,18.62,18.64,14.55,16.32,21.1,,1
15,18.87,20.13,13.77,15.89,20.92,,1
16,18.04,19.78,13.38,15.22,20.07,,1
17,17.04,18.37,12.8,13.59,18.09,,1
18,15.8,16.62,11.51,11.51,15.63,,1
19,15.67,16.25,10.93,10.15,13.4,,1
20,15.63,16.34,11.1,9.59,11.89,,1
21,14.69,16.6,10.82,9.46,10.89,,1
22,14.13,17.09,9.88,9.13,10.15,,1
23,14.05,16.88,10.02,8.66,9.71,,1
24,13.58,16.1,10.68,8.66,9.28,,1
25,12.92,16.16,10.79,8.55,8.7,,1
26,12.47,16.21,10.5,8.44,8.08,,1
27,13.25,15.66,9.97,8.45,7.7,,1
28,13.33,14.93,9.79,8.48,8.06,,1
29,12.85,14.85,10.61,7.79,9.09,,1
30,11.83,14.24,10.29,7.94,9.37,,1
31,11.59,14.0,10.48,9.17,8.79,,1
32,13.14,14.35,9.7,10.63,10.28,,1
33,15.86,16.48,9.51,12.39,13.93,,1
34,18.21,18.66,8.56,14.36,18.8,,1
35,21.54,20.17,8.26,15.47,21.04,,1
36,22.25,22.39,8.14,17.17,21.61,,1
37,22.88,23.29,8.67,17.92,22.17,,1
38,21.69,21.75,8.5,18.0,22.51,,1
39,20.91,21.03,8.41,17.84,21.76,,1
40,20.23,19.14,8.69,17.19,20.53,,1
41,18.66,17.34,9.37,15.81,19.06,,1
42,17.13,14.8,8.68,14.09,15.46,,1
43,16.05,12.25,8.41,13.27,13.16,,1
44,15.23,10.97,8.52,11.92,12.01,,1
45,14.99,10.49,8.1,11.21,11.1,,1
46,14.88,9.71,7.91,11.13,10.54,,1
47,13.92,8.98,7.59,11.41,10.0,,1
48,13.32,8.55,8.25,11.26,9.55,,1
49,13.37,7.84,8.36,11.17,8.85,,1
50,13.83,7.11,8.93,11.03,8.22,,1
51,13.29,6.97,8.82,9.65,8.01,,1
52,13.27,6.56,8.59,9.46,8.87,,1
53,13.68,6.35,8.79,9.06,8.9,,1
54,14.0,6.07,8.72,9.55,8.47,,1
55,13.65,5.93,8.46,10.13,7.46,,1
56,14.23,9.11,9.01,11.09,9.58,,1
57,16.08,12.98,10.66,12.89,16.34,,1
58,18.87,17.51,11.48,14.84,21.98,,1
59,18.25,20.48,11.93,17.13,22.7,,1
60,19.8,19.69,13.41,18.99,22.94,,1
61,21.21,20.4,13.99,19.79,23.45,,1
62,22.95,20.08,13.79,19.99,23.56,,1
63,21.63,18.85,14.92,20.45,22.4,,1
64,20.87,17.31,14.06,18.07,21.31,,1
65,19.42,16.69,12.63,16.51,19.75,,1
66,17.48,14.78,10.57,12.63,15.87,,1
67,17.22,12.17,9.36,9.13,13.54,,1
68,17.34,10.56,9.16,7.42,12.31,,1
69,17.35,11.37,9.04,6.21,11.2,,1
70,17.11,11.07,9.06,5.26,10.82,,1
71,17.79,10.29,8.81,5.19,10.22,,1
72,17.3,9.38,7.44,6.07,9.16,,1
73,17.12,8.66,7.18,5.59,8.34,,1
74,17.38,9.03,7.48,5.24,8.24,,1
75,17.03,11.61,7.77,4.41,7.53,,1
76,16.55,13.73,8.2,4.54,7.4,,1
77,16.01,13.98,6.58,4.12,7.38,,1
78,16.51,14.28,6.18,5.13,6.73,,1
79,17.39,14.71,5.88,4.27,6.52,,1
80,17.44,15.24,6.32,5.75,9.41,,1
81,18.05,16.45,10.75,11.7,15.61,,1
82,19.97,16.84,14.16,14.32,21.11,,1
83,20.94,16.69,14.78,16.43,21.87,,1
84,23.19,15.11,16.38,18.55,22.41,,1
85,23.74,15.69,16.01,19.17,23.05,,1
86,25.3,17.68,15.22,19.15,23.16,,1
87,25.13,18.36,14.39,18.75,22.85,,1
88,24.05,17.32,12.32,18.22,22.17,,1
89,21.85,16.25,10.73,16.94,19.6,,1
90,18.52,15.21,9.75,12.1,16.36,,1
91,17.34,14.73,9.45,11.51,14.31,,1
92,16.88,14.62,8.73,11.52,13.05,,1
93,16.64,13.32,8.47,11.42,12.33,,1
94,17.04,11.21,8.27,11.6,12.61,,1
95,17.03,10.14,7.99,10.74,11.75,,1
96,17.53,9.71,7.58,10.53,11.34,,1
97,18.07,9.91,6.4,10.04,11.73,,1
98,17.29,11.45,5.11,9.94,11.58,,1
99,16.81,12.53,5.11,8.44,10.85,,1
100,17.0,12.87,5.0,6.84,10.82,,1
101,16.71,13.31,5.37,5.46,11.47,,1
102,16.48,13.35,4.25,4.91,12.93,,1
103,16.02,13.38,3.93,4.3,13.63,,1
104,16.8,14.5,5.87,7.33,16.01,,1
105,17.93,16.8,11.08,13.34,20.26,,1
106,19.56,16.39,15.18,17.82,23.81,,1
107,21.2,17.59,17.17,19.04,24.86,,1
108,22.22,18.89,16.29,18.21,26.4,,1
109,23.33,20.48,16.89,19.16,27.29,,1
110,23.34,19.11,17.63,18.43,27.05,,1
111,22.74,18.98,17.38,17.91,26.45,,1
112,21.62,18.77,16.7,16.21,25.07,,1
113,19.64,17.62,15.23,14.85,22.44,,1
114,17.51,16.46,11.22,13.12,18.87,,1
115,16.62,15.9,8.49,12.18,16.99,,1
116,15.87,15.62,7.04,11.45,17.32,,1
117,15.7,15.63,6.18,10.27,17.37,,1
118,15.3,15.19,5.32,9.22,17.13,,1
119,15.5,15.37,4.83,8.26,16.38,,1
120,15.89,15.78,4.62,7.42,15.86,,1
121,15.61,15.85,5.05,6.36,15.41,,1
122,14.8,15.89,4.85,5.66,15.14,,1
123,14.95,16.13,3.99,5.13,15.73,,1
124,14.74,15.83,2.91,4.79,15.46,,1
125,14.39,15.81,2.42,4.5,15.12,,1
126,13.39,16.01,2.2,4.0,14.89,,1
127,12.9,15.88,2.19,3.79,14.12,,1
128,13.82,15.99,5.51,5.89,14.49,,1
129,15.82,17.87,11.0,11.05,16.47,,1
130,17.74,19.64,15.61,15.51,18.37,,1
131,19.28,19.7,17.39,15.99,20.05,,1
132,20.98,20.86,18.3,16.96,21.11,,1
133,22.01,20.53,17.18,15.94,22.74,,1
134,22.5,20.52,17.22,15.56,23.41,,1
135,22.61,20.41,16.3,15.16,23.5,,1
136,21.73,19.87,15.27,14.73,20.81,,1
137,19.5,18.74,13.73,14.71,18.51,,1
138,15.95,17.04,11.56,14.06,15.93,,1
139,15.09,16.33,9.38,13.63,14.12,,1
140,14.11,16.32,7.49,13.33,12.57,,1
141,14.68,15.97,6.26,13.47,11.41,,1
142,15.25,16.25,5.4,13.85,10.82,,1
143,14.33,16.11,4.66,13.37,10.37,,1
144,14.58,15.9,4.14,13.41,9.93,,1
145,14.19,16.33,4.11,13.55,9.78,,1
146,14.36,15.49,4.21,13.51,9.52,,1
147,14.8,15.03,4.19,13.61,9.54,,1
148,14.62,15.23,5.34,13.35,9.53,,1
149,14.44,14.96,6.81,13.31,9.21,,1
150,14.29,15.31,7.62,12.78,9.05,,1
151,13.62,15.48,8.32,13.06,8.72,,1
152,14.11,16.06,8.86,13.42,9.72,,1
153,14.13,18.28,10.86,13.7,13.81,,1
154,14.39,20.42,14.1,14.02,17.31,,1
155,14.21,22.73,15.0,14.35,19.0,,1
156,12.78,21.85,16.46,14.41,20.45,,1
157,10.92,22.8,17.12,14.23,20.11,,1
158,9.4,21.92,16.36,14.02,19.56,,1
159,10.22,23.16,15.15,13.55,18.53,,1
160,11.49,21.52,14.38,13.84,17.79,,1
161,10.81,20.01,13.25,13.8,17.35,,1
162,9.62,17.53,11.03,14.46,16.64,,1
163,9.03,15.51,9.53,15.01,16.37,,1
164,8.32,14.32,10.97,14.7,16.3,,1
165,8.43,13.34,11.46,14.63,16.28,,1
166,8.68,12.45,10.94,14.77,16.36,,1
167,9.41,12.08,11.29,14.83,16.61,,1
168,9.05,11.69,11.42,14.92,16.53,,2
169,9.04,11.32,10.98,15.03,16.19,,2
170,8.64,11.02,11.42,15.09,16.07,,2
171,8.79,10.76,11.67,14.87,16.08,,2
172,8.85,10.79,11.76,14.72,16.69,,2
173,8.57,10.15,11.59,14.72,17.19,,2
174,8.89,9.97,11.79,14.41,16.97,,2
175,9.34,9.99,11.91,13.31,17.11,,2
176,10.39,12.02,12.39,12.61,17.27,,2
177,11.67,16.69,13.3,14.26,17.41,,2
178,12.12,22.85,14.32,16.76,17.46,,2
179,12.64,24.05,15.18,17.41,18.1,,2
180,13.37,24.27,15.74,17.22,18.58,,2
181,13.94,24.91,16.51,17.55,18.61,,2
182,14.04,26.05,17.33,16.86,18.66,,2
183,14.3,25.29,16.45,16.67,17.25,,2
184,13.75,24.3,15.53,15.76,16.98,,2
185,12.67,22.8,14.28,15.26,17.05,,2
186,11.44,17.76,13.67,14.79,17.18,,2
187,11.79,15.62,13.43,14.32,17.12,,2
188,11.79,14.35,13.14,13.7,16.38,,2
189,11.4,13.47,12.77,13.65,14.75,,2
190,11.16,12.69,12.51,12.87,14.05,,2
191,11.16,12.11,12.16,13.03,13.42,,2
192,11.22,11.65,12.07,12.55,13.39,,2
193,11.36,10.74,12.11,12.03,13.54,,2
194,11.31,9.88,12.24,10.99,14.54,,2
195,11.04,9.48,12.15,10.53,14.76,,2
196,10.53,8.98,12.13,9.98,15.08,,2
197,10.31,8.56,12.09,10.15,16.23,,2
198,10.75,8.49,11.83,10.75,16.22,,2
199,10.5,8.15,11.46,11.37,16.71,,2
200,10.83,9.69,11.43,12.22,17.41,,2
201,12.91,15.97,13.56,14.1,17.9,,2
202,15.49,22.12,14.99,15.77,18.21,,2
203,17.84,25.07,16.26,17.01,18.31,,2
204,19.64,25.44,18.08,16.3,18.79,,2
205,21.4,25.46,18.28,15.87,19.28,,2
206,19.85,24.06,16.51,15.54,20.22,,2
207,18.68,23.65,16.63,14.55,20.15,,2
208,17.28,22.98,15.34,13.75,19.13,,2
209,15.52,20.41,14.53,12.11,18.55,,2
210,14.25,16.4,13.19,10.47,17.73,,2
211,12.91,14.62,13.17,9.66,16.9,,2
212,10.82,13.22,13.25,9.26,16.47,,2
213,9.41,12.58,13.31,9.0,16.1,,2
214,8.42,11.8,13.09,9.21,14.47,,2
215,8.67,10.47,12.76,9.3,12.84,,2
216,9.09,9.62,13.3,8.43,12.88,,2
217,7.75,8.96,13.32,8.29,13.33,,2
218,6.46,8.36,13.34,7.47,14.3,,2
219,5.96,7.79,13.41,7.36,15.7,,2
220,5.51,7.16,13.32,7.48,15.89,,2
221,5.27,6.92,13.31,7.96,16.69,,2
222,5.46,6.03,13.29,7.71,17.08,,2
223,5.42,6.16,13.29,7.42,17.13,,2
224,6.54,9.18,14.06,8.23,17.31,,2
225,10.64,14.38,14.54,9.98,18.46,,2
226,16.94,19.56,14.81,11.73,20.28,,2
227,19.14,20.39,14.93,13.32,19.55,,2
228,20.18,20.05,16.9,14.4,20.16,,2
229,21.35,21.68,16.86,15.07,20.41,,2
230,22.2,20.3,16.82,15.46,19.34,,2
231,21.14,19.3,15.96,14.87,19.53,,2
232,20.8,19.84,15.44,13.86,19.3,,2
233,18.68,18.23,15.03,11.9,18.48,,2
234,13.67,15.34,14.65,9.81,16.76,,2
235,11.24,13.18,14.6,9.33,16.43,,2
236,10.39,11.55,14.31,9.04,16.88,,2
237,14.1,10.82,14.42,8.94,17.67,,2
238,15.93,11.03,14.68,8.35,17.71,,2
239,14.64,11.41,15.06,8.28,17.22,,2
240,14.75,10.34,15.33,7.72,16.75,,2
241,13.59,9.26,15.94,7.42,16.76,,2
242,11.19,8.07,16.11,7.16,17.14,,2
243,9.95,7.48,16.15,6.99,17.32,,2
244,10.66,6.94,16.14,6.61,17.36,,2
245,10.7,6.17,15.83,7.56,17.13,,2
246,8.11,5.95,15.68,7.45,15.97,,2
247,7.05,5.48,15.49,7.29,12.99,,2
248,7.96,7.72,15.58,8.28,13.26,,2
249,12.19,13.83,15.39,8.98,14.33,,2
250,16.08,19.31,15.38,11.4,14.9,,2
251,18.73,22.89,16.0,13.37,16.74,,2
252,19.27,24.68,16.23,14.18,17.5,,2
253,18.07,23.81,17.94,15.0,19.04,,2
254,19.89,23.79,18.39,14.82,19.86,,2
255,18.07,23.14,17.0,14.58,19.03,,2
256,17.21,22.87,16.54,13.3,18.4,,2
257,15.3,19.06,15.53,11.49,16.93,,2
258,13.69,14.36,14.42,9.66,15.79,,2
259,13.27,13.2,13.61,9.56,15.12,,2
260,12.69,13.89,13.3,9.54,13.85,,2
261,10.15,15.03,12.93,9.35,12.74,,2
262,8.66,14.66,12.73,8.89,11.49,,2
263,7.59,15.8,12.6,8.3,10.84,,2
264,7.18,15.88,12.38,8.05,10.59,,2
265,8.33,15.0,12.44,6.87,10.67,,2
266,9.56,14.79,12.31,5.69,10.2,,2
267,10.5,14.89,12.21,6.09,10.87,,2
268,11.03,14.8,12.53,7.41,10.39,,2
269,11.58,13.79,12.08,7.79,11.12,,2
270,11.87,11.81,11.98,7.41,11.01,,2
271,12.19,9.41,12.6,7.45,10.38,,2
272,12.07,10.74,14.6,7.42,11.62,,2
273,12.41,16.02,17.08,7.67,13.73,,2
274,13.86,20.64,18.97,7.8,17.01,,2
275,15.03,24.38,18.45,8.81,19.93,,2
276,15.22,26.21,19.38,9.86,19.89,,2
277,15.15,25.52,19.18,10.69,19.54,,2
278,15.59,24.51,18.27,11.92,19.59,,2
279,14.68,23.92,16.99,12.05,19.6,,2
280,13.98,22.53,15.08,12.13,19.76,,2
281,14.2,19.65,14.51,12.15,18.29,,2
282,13.37,14.79,13.72,12.22,14.99,,2
283,14.07,12.07,13.14,12.09,13.07,,2
284,14.43,10.55,11.74,10.14,11.92,,2
285,14.64,9.6,12.41,9.36,10.98,,2
286,14.65,8.94,12.51,8.59,10.39,,2
287,15.03,8.47,12.93,8.77,10.26,,2
288,15.16,7.88,13.04,8.76,9.74,,2
289,15.18,7.28,13.31,9.33,9.37,,2
290,15.24,7.08,13.34,9.09,8.98,,2
291,15.37,6.48,13.43,8.89,8.49,,2
292,15.42,6.03,13.43,8.87,9.39,,2
293,15.52,5.64,13.33,9.52,10.17,,2
294,15.82,5.59,13.47,10.53,8.28,,2
295,15.52,7.47,14.02,10.02,7.5,,2
296,15.66,13.08,15.52,10.42,9.35,,2
297,16.19,19.31,16.65,12.33,14.74,,2
298,16.82,21.19,17.85,13.88,20.86,,2
299,17.76,22.36,17.69,15.48,23.17,,2
300,18.61,22.64,17.78,17.05,24.81,,2
301,18.32,22.83,17.44,17.54,24.02,,2
302,19.68,22.25,17.84,17.77,23.43,,2
303,19.21,20.58,16.94,17.18,24.87,,2
304,18.34,18.46,15.92,16.36,22.83,,2
305,17.93,14.67,14.98,14.43,20.56,,2
306,17.61,12.39,14.81,12.9,16.27,,2
307,17.52,10.93,15.16,12.06,14.34,,2
308,17.46,9.82,15.1,11.35,12.75,,2
309,17.38,9.46,14.89,11.14,11.75,,2
310,17.46,8.86,14.94,10.95,10.65,,2
311,17.42,8.41,14.97,10.82,9.85,,2
312,17.46,8.0,15.12,10.61,9.33,,2
313,17.11,7.22,15.48,10.22,8.78,,2
314,17.09,7.0,15.49,9.72,9.04,,2
315,16.19,6.44,15.15,9.66,8.47,,2
316,16.17,6.16,14.89,9.54,7.98,,2
317,16.5,6.1,14.89,9.57,7.41,,2
318,15.96,6.52,14.48,9.58,7.05,,2
319,15.88,8.77,13.99,9.57,7.38,,2
320,15.93,13.25,13.97,10.0,9.03,,2
321,15.98,17.1,13.97,11.53,15.25,,2
322,16.63,21.15,14.11,13.92,20.64,,2
323,16.82,21.33,15.45,15.73,25.06,,2
324,16.94,21.58,15.99,17.37,24.55,,2
325,16.15,18.9,15.74,18.16,25.55,,2
326,15.57,18.18,15.83,18.28,25.2,,2
327,15.79,17.56,15.52,17.54,24.89,,2
328,15.82,16.91,15.04,16.27,23.99,,2
329,15.8,16.04,11.94,14.02,21.03,,2
330,15.88,15.73,9.79,11.98,15.73,,2
331,15.85,14.99,8.85,11.36,13.29,,2
332,15.94,14.89,7.61,11.72,11.94,,2
333,16.04,15.27,6.58,11.65,11.03,,2
334,16.43,15.2,6.06,11.58,10.35,,2
335,16.51,14.93,6.83,11.09,9.78,,2
336,16.49,14.97,6.87,10.59,9.14,,3
337,16.33,14.79,6.35,8.83,8.57,,3
338,16.11,14.62,5.84,7.27,8.28,,3
339,15.02,14.31,4.88,7.56,8.16,,3
340,14.66,13.88,3.92,7.85,7.46,,3
341,14.1,13.44,3.39,6.09,7.18,,3
342,13.55,13.05,3.16,5.21,7.56,,3
343,15.75,13.12,5.29,5.61,7.16,,3
344,17.07,13.36,9.97,7.52,8.96,,3
345,17.44,13.96,14.94,10.8,14.13,,3
346,19.94,14.17,16.73,12.66,20.18,,3
347,19.41,13.59,17.33,14.97,23.54,,3
348,18.84,13.35,17.02,16.97,23.29,,3
349,19.18,12.31,16.58,18.16,24.35,,3
350,20.5,11.72,16.33,18.58,24.12,,3
351,20.09,11.21,14.73,19.02,23.83,,3
352,19.77,10.88,13.37,18.19,22.67,,3
353,19.67,10.83,10.7,14.78,20.18,,3
354,18.28,10.5,8.53,9.84,15.38,,3
355,17.01,10.15,7.7,7.98,13.45,,3
356,16.44,9.74,6.44,7.33,12.28,,3
357,17.02,9.37,5.11,6.73,11.4,,3
358,15.66,9.11,4.56,5.61,10.61,,3
359,14.32,8.65,4.06,4.43,10.26,,3
360,14.41,8.6,3.78,3.82,9.74,,3
361,14.19,8.4,3.72,3.27,9.48,,3
362,13.35,8.59,4.66,2.24,9.09,,3
363,12.5,8.64,4.93,2.09,8.24,,3
364,11.91,8.47,6.33,2.32,7.73,,3
365,12.27,8.43,7.01,1.77,7.43,,3
366,12.32,8.44,6.8,0.8,7.43,,3
367,12.34,8.67,7.08,0.75,8.75,,3
368,13.85,8.88,9.85,2.13,14.5,,3
369,14.33,9.37,13.13,8.02,20.8,,3
370,14.54,9.61,14.51,14.24,25.73,,3
371,14.61,9.67,16.62,17.26,25.19,,3
372,14.69,9.28,17.93,18.09,26.54,,3
373,15.85,9.38,16.57,16.62,26.2,,3
374,15.8,9.65,14.66,17.19,24.71,,3
375,15.6,9.54,13.46,15.61,24.23,,3
376,14.48,8.89,12.57,15.27,20.91,,3
377,13.24,8.44,10.22,13.04,15.85,,3
378,10.92,8.16,7.97,10.16,13.41,,3
379,11.51,8.07,6.91,10.56,12.07,,3
380,11.23,8.08,5.95,10.16,11.11,,3
381,10.81,8.08,6.58,9.19,10.54,,3
382,10.57,8.01,7.42,7.64,9.86,,3
383,9.37,7.55,9.3,6.82,9.52,,3
384,9.19,7.44,10.58,6.23,9.1,,3
385,9.01,7.4,9.35,6.74,8.64,,3
386,8.97,7.39,8.8,7.38,8.36,,3
387,8.99,7.16,7.92,5.83,8.08,,3
388,7.48,7.11,7.57,4.87,7.56,,3
389,6.46,7.1,7.88,4.53,7.42,,3
390,6.07,7.1,6.97,4.75,7.36,,3
391,7.05,7.1,6.87,6.74,8.84,,3
392,11.01,7.2,13.13,9.33,15.16,,3
393,15.22,7.45,16.91,14.42,21.77,,3
394,16.59,8.53,16.76,16.32,25.85,,3
395,16.53,9.36,14.55,16.86,25.8,,3
396,16.92,9.52,15.19,17.19,25.58,,3
397,17.46,9.75,15.17,15.96,25.06,,3
398,18.45,8.38,15.32,15.39,26.12,,3
399,16.76,7.36,14.65,14.62,24.7,,3
400,14.17,6.4,12.9,13.0,20.22,,3
401,11.19,5.95,11.0,9.79,16.02,,3
402,9.4,5.87,10.52,7.73,14.16,,3
403,8.08,5.89,10.01,8.1,12.84,,3
404,7.28,6.1,9.16,7.49,11.58,,3
405,7.26,6.24,8.97,8.13,10.81,,3
406,7.13,6.19,8.6,8.36,10.21,,3
407,7.02,6.2,7.32,8.0,9.58,,3
408,6.47,6.0,6.63,8.39,8.69,,3
409,6.76,5.86,5.65,8.26,8.08,,3
410,8.22,5.87,4.77,8.0,7.51,,3
411,9.5,5.83,4.8,8.49,6.83,,3
412,10.29,5.75,4.35,8.81,6.13,,3
413,11.43,5.62,3.83,9.25,5.88,,3
414,12.11,5.36,3.4,9.46,5.97,,3
415,12.54,5.68,4.82,9.68,7.1,,3
416,14.77,7.4,9.63,10.52,12.33,,3
417,16.21,8.97,15.03,12.24,18.78,,3
418,17.34,10.6,16.76,12.06,21.34,,3
419,15.14,11.79,18.14,11.25,21.91,,3
420,15.13,12.41,19.04,11.54,20.9,,3
421,15.33,12.37,17.94,12.51,19.39,,3
422,15.07,12.15,17.88,13.22,17.96,,3
423,14.65,10.3,17.02,13.52,17.42,,3
424,13.9,9.07,14.25,13.65,16.17,,3
425,14.15,8.49,10.46,13.87,15.79,,3
426,14.5,8.44,8.62,13.37,14.91,,3
427,15.16,8.36,8.44,12.38,13.54,,3
428,14.96,8.62,6.98,12.12,11.84,,3
429,15.06,8.72,6.04,12.38,10.81,,3
430,15.12,9.19,5.47,12.56,11.16,,3
431,15.14,9.35,4.86,13.93,11.98,,3
432,15.0,8.86,4.5,13.43,12.15,,3
433,14.77,9.11,3.96,12.35,11.74,,3
434,14.21,9.04,3.6,11.9,10.69,,3
435,13.14,9.41,3.24,11.67,10.24,,3
436,13.4,9.56,2.69,11.03,9.29,,3
437,14.05,9.57,2.35,10.57,8.36,,3
438,14.22,8.88,2.18,10.34,7.54,,3
439,14.6,9.22,4.23,10.23,8.22,,3
440,15.37,10.36,9.92,10.31,12.59,,3
441,16.1,11.25,14.33,10.84,17.92,,3
442,15.6,11.83,15.23,10.06,20.06,,3
443,14.94,12.2,17.81,11.5,20.42,,3
444,16.05,12.46,15.63,12.57,21.65,,3
445,15.79,12.94,14.18,14.65,20.96,,3
446,15.78,12.94,13.12,16.57,20.02,,3
447,15.11,12.72,12.96,15.44,18.18,,3
448,14.95,12.49,12.17,13.35,16.41,,3
449,14.7,12.43,11.76,9.63,13.8,,3
450,14.58,12.43,11.54,7.78,13.38,,3
451,14.62,12.36,10.7,7.43,13.69,,3
452,14.62,12.44,10.74,8.21,13.5,,3
453,14.54,12.83,11.09,9.17,13.38,,3
454,14.28,13.19,11.26,10.19,13.49,,3
455,14.04,13.62,11.23,11.27,13.55,,3
456,13.93,13.88,10.84,11.49,13.58,,3
457,14.48,13.64,10.79,11.07,13.33,,3
458,14.33,13.82,10.82,10.71,13.11,,3
459,14.37,13.99,10.61,10.98,13.05,,3
460,14.76,14.48,10.55,10.78,12.59,,3
461,13.27,14.6,10.24,10.12,11.45,,3
462,13.37,15.14,9.74,9.99,10.94,,3
463,14.55,15.31,10.08,11.47,11.93,,3
464,15.7,16.64,11.44,13.46,13.77,,3
465,18.4,16.45,13.4,15.22,16.51,,3
466,20.06,17.65,14.49,15.83,17.84,,3
467,21.36,18.86,15.17,15.17,18.15,,3
468,21.19,19.73,13.62,15.34,18.83,,3
469,20.52,18.36,12.91,15.51,17.22,,3
470,19.8,17.39,12.49,14.6,16.24,,3
471,18.93,16.86,12.42,13.44,15.6,,3
472,16.84,16.8,12.11,13.53,15.01,,3
473,15.93,16.18,12.07,13.51,14.57,,3
474,15.92,15.51,12.04,13.83,13.52,,3
475,15.54,15.3,11.82,14.17,13.39,,3
476,15.45,14.54,11.79,14.41,13.59,,3
477,15.39,14.78,11.66,14.63,13.95,,3
478,15.63,15.21,11.26,14.79,14.44,,3
479,15.78,14.93,10.83,15.1,14.69,,3
480,16.06,14.35,10.87,15.08,14.99,,3
481,16.1,14.56,10.85,15.58,15.31,,3
482,15.33,14.32,11.14,15.58,15.51,,3
483,15.7,13.8,11.17,15.1,15.11,,3
484,15.23,13.35,11.17,14.84,14.63,,3
485,14.97,12.92,11.19,13.13,14.65,,3
486,14.82,12.63,11.17,12.28,15.02,,3
487,15.28,12.84,11.36,12.07,15.48,,3
488,15.81,13.15,12.37,12.84,16.02,,3
489,17.24,13.6,14.1,15.16,16.66,,3
490,18.25,14.27,14.9,16.0,16.75,,3
491,19.63,14.23,15.39,16.21,15.01,,3
492,20.87,14.27,15.0,15.62,15.93,,3
493,20.05,14.26,14.71,15.48,16.21,,3
494,18.76,15.77,13.98,14.97,16.76,,3
495,17.63,15.39,13.56,14.22,16.43,,3
496,16.1,13.0,13.08,13.03,14.25,,3
497,15.36,11.98,11.37,10.46,10.87,,3
498,15.08,11.91,10.88,7.9,8.78,,3
499,15.07,13.43,9.3,6.3,7.72,,3
500,14.91,14.27,7.92,5.7,7.27,,3
501,14.62,14.42,7.4,5.04,8.48,,3
502,14.55,14.34,7.0,4.52,11.31,,3
503,14.19,14.84,6.54,4.06,11.76,,3
504,14.85,15.0,5.97,3.7,11.96,,4
505,14.92,14.68,5.45,3.64,11.57,,4
506,14.8,14.32,5.08,3.37,11.29,,4
507,14.14,14.94,5.1,2.82,11.04,,4
508,14.82,15.02,4.8,3.74,11.08,,4
509,14.1,14.74,5.08,6.44,10.89,,4
510,13.63,14.88,4.98,6.85,11.09,,4
511,13.87,15.14,5.91,8.35,10.86,,4
512,14.59,15.86,10.08,10.95,11.05,,4
513,15.66,15.86,14.89,12.39,11.47,,4
514,17.71,15.81,17.15,13.33,11.78,,4
515,19.91,14.21,17.7,13.08,12.49,,4
516,17.8,13.55,16.22,13.18,14.21,,4
517,16.01,13.29,15.68,12.82,15.19,,4
518,16.26,13.33,15.09,12.0,15.71,,4
519,16.43,13.59,14.66,10.54,14.33,,4
520,16.22,13.35,13.69,9.39,12.48,,4
521,14.01,13.05,12.69,8.99,11.41,,4
522,12.72,12.47,12.44,8.98,10.73,,4
523,12.36,11.97,12.33,8.99,10.39,,4
524,12.92,12.4,12.03,9.17,10.26,,4
525,13.34,13.23,11.68,9.0,10.08,,4
526,13.35,13.02,11.53,9.27,9.89,,4
527,13.54,12.96,11.73,9.54,9.89,,4
528,13.46,12.67,11.87,9.56,9.44,,4
529,13.4,12.26,12.03,9.23,9.05,,4
530,13.58,12.07,11.96,8.97,9.04,,4
531,13.29,11.94,11.85,8.94,9.2,,4
532,12.71,11.49,11.52,8.94,9.21,,4
533,12.6,11.95,11.78,8.68,8.79,,4
534,12.31,11.95,11.88,8.84,8.31,,4
535,13.1,12.47,12.17,9.21,8.73,,4
536,14.07,13.61,12.99,9.48,10.15,,4
537,15.7,14.2,14.53,10.46,12.35,,4
538,16.94,14.51,15.69,11.46,14.13,,4
539,17.97,13.0,16.46,12.05,15.2,,4
540,17.74,11.51,17.13,12.37,15.22,,4
541,17.75,9.83,16.47,12.61,15.53,,4
542,18.54,9.85,15.25,12.29,15.04,,4
543,18.43,10.06,14.19,11.04,14.27,,4
544,16.32,9.8,13.5,9.78,11.83,,4
545,15.73,9.27,13.35,9.0,9.99,,4
546,15.09,8.66,13.11,8.79,9.21,,4
547,14.98,7.61,12.97,8.68,8.52,,4
548,15.12,7.23,12.52,8.72,8.34,,4
549,14.28,7.91,12.33,8.6,8.49,,4
550,13.15,8.65,12.07,8.63,8.52,,4
551,12.52,8.5,11.15,8.95,8.9,,4
552,12.09,8.23,10.52,9.34,8.41,,4
553,11.79,7.91,10.42,9.41,7.61,,4
554,11.2,8.15,10.29,8.29,6.52,,4
555,11.06,8.31,10.29,7.79,7.05,,4
556,12.54,7.77,9.76,8.68,6.84,,4
557,13.17,7.27,9.65,8.91,7.01,,4
